Wall time,Step,Value
1700479881.7935948,62899,-31.760704040527344
1700479894.5057833,62949,-31.881153106689453
1700479933.1069326,63099,-32.74693298339844
1700479958.8086174,63199,-30.240779876708984
1700479996.664033,63349,-32.301361083984375
1700480098.3782372,63749,-33.11918258666992
1700480161.9938357,63999,-33.478092193603516
1700480187.3328714,64099,-31.229110717773438
1700480263.409111,64399,-32.3050422668457
1700480314.2008991,64599,-31.427467346191406
1700480326.8593178,64649,-32.071937561035156
1700480339.5407345,64699,-32.9325065612793
1700480352.2112725,64749,-33.1998291015625
1700480427.956588,65049,-32.86323165893555
1700480466.0877278,65199,-31.931760787963867
1700480555.4543254,65549,-33.24938201904297
1700480580.930563,65649,-32.97276306152344
1700480619.0673435,65799,-32.164588928222656
1700480631.7869127,65849,-33.314849853515625
1700480669.9410548,65999,-31.146278381347656
1700480746.1777685,66299,-32.9514274597168
1700480771.595526,66399,-32.85313034057617
1700481088.7174346,66549,-31.005842208862305
1700481126.8886974,66699,-31.877216339111328
1700481139.7880526,66749,-32.7969970703125
1700481152.6757207,66799,-33.34288024902344
1700481165.526475,66849,-31.10581398010254
1700481178.4062922,66899,-32.340415954589844
1700481254.6351023,67199,-32.76276779174805
1700481408.40444,67799,-31.390201568603516
1700481485.4086816,68099,-31.472564697265625
1700481549.5952883,68349,-31.18517303466797
1700481600.3898787,68549,-31.02931022644043
1700481690.0201821,68899,-32.58788299560547
1700481715.4943573,68999,-31.797866821289062
1700481779.5182688,69249,-32.14292907714844
1700481792.3665822,69299,-30.91036033630371
1700481830.8658545,69449,-32.049346923828125
1700481843.7056205,69499,-32.092750549316406
1700481869.3871725,69599,-33.16046142578125
1700481882.2645051,69649,-33.30451965332031
1700481920.225335,69799,-32.58863067626953
1700482415.7681308,70649,-31.83190155029297
1700482428.509779,70699,-33.47200012207031
1700482441.217857,70749,-31.18578338623047
1700482504.7078176,70999,-32.37043380737305
1700482542.8644106,71149,-31.672039031982422
1700482593.6880934,71349,-32.158851623535156
1700482606.4126506,71399,-31.760637283325195
1700482619.1469605,71449,-32.715999603271484
1700482669.961206,71649,-31.870725631713867
1700482682.6832755,71699,-32.52280044555664
1700482695.3635683,71749,-32.49628829956055
1700482720.7805564,71849,-31.82204818725586
1700482771.619408,72049,-32.97674560546875
1700482797.1772661,72149,-32.5794677734375
1700482962.317682,72799,-32.29719543457031
1700482975.0228078,72849,-33.097557067871094
1700483089.3227668,73299,-32.8504638671875
1700483102.0079618,73349,-32.68953323364258
1700483241.540974,73899,-29.678537368774414
1700483621.1369112,74299,-31.758516311645508
1700483633.7275338,74349,-33.57334899902344
1700483671.7909696,74499,-32.32843017578125
1700483697.1633692,74599,-33.50551223754883
1700483709.9149754,74649,-31.972408294677734
1700483811.010194,75049,-31.241910934448242
1700483823.7964876,75099,-33.290645599365234
1700483836.683319,75149,-31.650638580322266
1700483887.6428313,75349,-32.705345153808594
1700483913.1872392,75449,-33.094364166259766
1700483938.7330987,75549,-33.129112243652344
1700484039.889981,75949,-32.72529220581055
1700484103.7138076,76199,-33.19731903076172
1700484116.4737568,76249,-31.441905975341797
1700484154.755787,76399,-32.78721618652344
1700484243.249181,76749,-31.977359771728516
1700484268.5596807,76849,-32.71348571777344
1700484395.7136285,77349,-31.681453704833984
1700484459.3258064,77599,-31.51616668701172
1700484471.9961383,77649,-31.412660598754883
1700484497.3526812,77749,-33.91859436035156
1700484510.0148988,77799,-32.66872024536133
1700484586.0674145,78099,-32.79433822631836
1700484952.7909899,78449,-33.1821403503418
1700484965.609423,78499,-33.436363220214844
1700485080.1376445,78949,-33.07048797607422
1700485130.9280481,79149,-31.99354362487793
1700485156.367922,79249,-33.25166320800781
1700485207.1421456,79449,-32.34773254394531
1700485321.5750473,79899,-32.575157165527344
1700485346.943793,79999,-33.18046951293945
